asset_id,asset_type,business_unit,internet_exposed,asset_criticality,data_sensitivity,revenue_dependency
AST-004942,Workstation,HR,1,2,1,Medium
AST-004943,Network_Device,Operations,0,5,3,Critical
AST-004944,Database,Marketing,0,2,1,Low
AST-004945,Workstation,Engineering,0,5,2,High
AST-004946,Cloud_Storage,HR,0,1,1,Low
AST-004947,Workstation,Finance,0,4,2,High
AST-004948,Workstation,Finance,0,2,2,Medium
AST-004949,Network_Device,Marketing,0,1,2,Medium
AST-004950,Network_Device,Marketing,0,5,1,High
AST-004951,Database,HR,1,5,1,Critical
AST-004952,Server,Marketing,0,1,3,Medium
AST-004953,Workstation,Marketing,0,5,3,Critical
AST-004954,Workstation,Finance,1,1,1,Low
AST-004955,Workstation,HR,0,2,1,Medium
AST-004956,Workstation,Operations,1,1,1,Medium
AST-004957,Database,Marketing,1,1,3,Low
AST-004958,Workstation,HR,0,3,1,Medium
AST-004959,Server,Engineering,0,1,1,Low
AST-004960,Workstation,Finance,0,1,1,Medium
AST-004961,Workstation,Operations,0,2,2,Medium
AST-004962,Server,Finance,0,1,3,High
AST-004963,Server,Finance,1,2,1,Medium
AST-004964,Workstation,Sales,0,1,1,Low
AST-004965,Workstation,HR,0,3,2,Medium
AST-004966,Server,Engineering,1,1,1,Low
AST-004967,Cloud_Storage,Marketing,1,1,1,Low
AST-004968,Workstation,Engineering,0,1,3,Medium
AST-004969,Cloud_Storage,HR,0,2,3,Medium
AST-004970,Workstation,Finance,0,1,4,High
AST-004971,Workstation,Sales,1,2,1,Medium
AST-004972,Network_Device,HR,0,1,1,Low
AST-004973,Workstation,Operations,1,4,2,Critical
AST-004974,Workstation,Operations,0,1,1,Medium
AST-004975,Server,HR,1,3,1,High
AST-004976,Workstation,Marketing,0,1,1,Low
AST-004977,Server,Engineering,1,1,4,Medium
AST-004978,Server,Engineering,1,1,2,Medium
AST-004979,Server,Marketing,0,1,1,Medium
AST-004980,Server,Sales,1,2,1,Low
AST-004981,Cloud_Storage,Finance,1,5,3,Critical
AST-004982,Server,Finance,1,1,3,Medium
AST-004983,Workstation,Operations,0,2,2,Medium
AST-004984,Network_Device,Sales,0,1,1,Low
AST-004985,Workstation,Marketing,1,1,1,Low
AST-004986,Server,HR,1,1,2,Medium
AST-004987,Workstation,Engineering,0,4,3,Critical
AST-004988,Workstation,HR,1,1,1,Low
AST-004989,Workstation,Engineering,0,3,2,Critical
AST-004990,Workstation,HR,1,1,1,Medium
AST-004991,Cloud_Storage,Marketing,0,1,1,Low
AST-004992,Workstation,Marketing,0,2,1,Medium
AST-004993,Database,Sales,0,1,3,Medium
AST-004994,Workstation,HR,0,1,1,Low
AST-004995,Server,HR,0,1,1,Low
AST-004996,Network_Device,Sales,0,1,1,Medium
AST-004997,Server,Sales,0,3,3,High
AST-004998,Database,Marketing,0,1,2,Medium
AST-004999,Network_Device,Marketing,1,3,1,High
AST-005000,Workstation,Operations,0,1,1,Low
AST-005001,Database,HR,0,4,2,High
AST-005002,Workstation,Marketing,0,2,1,Low
AST-005003,Network_Device,Marketing,1,1,1,Low
AST-005004,Database,HR,1,5,2,Critical
AST-005005,Network_Device,Sales,0,1,1,Low
AST-005006,Server,HR,1,2,4,High
AST-005007,Workstation,Finance,1,2,1,Medium
AST-005008,Network_Device,HR,0,1,1,Medium
AST-005009,Server,Finance,1,5,1,High
AST-005010,Workstation,HR,0,3,2,High
AST-005011,Server,Finance,0,3,1,Medium
AST-005012,Workstation,Finance,0,5,2,High
AST-005013,Workstation,HR,0,2,1,Medium
AST-005014,Workstation,Operations,0,1,1,Low
AST-005015,Server,Marketing,0,3,3,High
AST-005016,Server,Engineering,0,1,3,Medium
AST-005017,Server,Marketing,0,1,2,Low
AST-005018,Database,Finance,0,2,3,Medium
AST-005019,Workstation,HR,0,4,1,Critical
AST-005020,Network_Device,HR,0,1,1,Low
AST-005021,Workstation,HR,1,3,1,High
AST-005022,Workstation,HR,0,2,4,Critical
AST-005023,Cloud_Storage,Operations,0,1,2,Medium
AST-005024,Workstation,Engineering,0,3,1,Medium
AST-005025,Cloud_Storage,Sales,0,5,1,Critical
AST-005026,Workstation,Finance,0,1,1,Low
AST-005027,Server,Engineering,0,1,1,Low
AST-005028,Server,Marketing,1,1,1,Low
AST-005029,Workstation,Sales,0,3,1,Medium
AST-005030,Server,Sales,0,1,1,Low
AST-005031,Database,HR,0,1,1,Low
AST-005032,Workstation,Engineering,1,3,2,Medium
AST-005033,Workstation,Marketing,1,2,2,Medium
AST-005034,Workstation,HR,0,1,1,Low
AST-005035,Server,HR,0,4,2,High
AST-005036,Database,Operations,1,4,1,High
AST-005037,Workstation,Finance,0,4,1,Medium
AST-005038,Cloud_Storage,Sales,0,1,3,Medium
AST-005039,Workstation,Marketing,0,4,1,High
AST-005040,Cloud_Storage,Sales,0,3,1,High
AST-005041,Workstation,Engineering,1,1,3,Medium
AST-005042,Workstation,Finance,1,2,1,Medium
AST-005043,Server,HR,1,1,1,Low
AST-005044,Workstation,Finance,0,3,3,High
AST-005045,Workstation,HR,0,3,1,High
AST-005046,Workstation,Finance,0,3,2,High
AST-005047,Workstation,HR,1,1,1,Low
AST-005048,Workstation,Sales,1,2,1,Low
AST-005049,Database,Sales,0,1,2,Low
AST-005050,Workstation,Sales,0,4,1,Critical
AST-005051,Server,Sales,0,2,2,High
AST-005052,Network_Device,Finance,1,1,3,Medium
AST-005053,Server,HR,0,1,1,Low
AST-005054,Server,Sales,0,2,3,High
AST-005055,Workstation,Finance,0,2,1,Low
AST-005056,Workstation,HR,0,3,1,High
AST-005057,Workstation,Finance,1,1,4,High
AST-005058,Server,Operations,1,2,1,Medium
AST-005059,Workstation,Sales,1,1,1,Low
AST-005060,Database,Engineering,1,2,2,High
AST-005061,Cloud_Storage,Finance,0,5,1,Medium
AST-005062,Cloud_Storage,Sales,0,2,1,Medium
AST-005063,Workstation,Marketing,0,1,2,Medium
AST-005064,Database,HR,1,5,3,Critical
AST-005065,Workstation,Operations,0,1,1,Low
AST-005066,Server,Sales,0,3,1,Medium
AST-005067,Workstation,Marketing,0,2,1,Medium
AST-005068,Database,Finance,0,1,1,Medium
AST-005069,Cloud_Storage,Finance,1,1,3,Medium
AST-005070,Server,Marketing,1,1,3,Medium
AST-005071,Workstation,Operations,0,4,2,High
AST-005072,Workstation,Marketing,0,4,2,Medium
AST-005073,Workstation,HR,1,2,3,Medium
AST-005074,Server,Finance,1,1,1,Medium
AST-005075,Cloud_Storage,Marketing,0,4,1,High
AST-005076,Workstation,Engineering,0,2,1,Medium
AST-005077,Workstation,Engineering,0,2,3,High
AST-005078,Server,Marketing,0,2,1,Medium
AST-005079,Workstation,HR,1,1,2,Medium
AST-005080,Workstation,Finance,0,2,1,Low
AST-005081,Server,Engineering,0,2,2,High
AST-005082,Server,Marketing,0,2,3,High
AST-005083,Network_Device,Marketing,0,4,1,High
AST-005084,Server,Sales,0,1,2,Low
AST-005085,Server,Marketing,0,2,1,High
AST-005086,Workstation,HR,0,1,2,Medium
AST-005087,Workstation,Engineering,0,3,1,Medium
AST-005088,Server,Sales,0,1,1,Low
AST-005089,Workstation,Engineering,0,1,1,Low
AST-005090,Server,Engineering,0,3,1,Medium
AST-005091,Server,HR,0,1,3,High
AST-005092,Server,Marketing,0,2,4,Critical
AST-005093,Network_Device,HR,0,5,1,Critical
AST-005094,Server,Marketing,1,2,1,Medium
AST-005095,Server,Sales,1,1,2,Medium
AST-005096,Workstation,HR,0,1,1,Low
AST-005097,Network_Device,HR,1,3,1,Medium
AST-005098,Server,Operations,0,1,1,Medium
AST-005099,Workstation,Finance,0,3,3,Critical
AST-005100,Server,HR,0,3,2,Medium
AST-005101,Workstation,Operations,0,2,3,Medium
AST-005102,Workstation,Finance,0,3,1,High
AST-005103,Workstation,Marketing,0,1,2,Medium
AST-005104,Database,Marketing,1,2,2,Medium
AST-005105,Database,Marketing,0,2,1,Medium
AST-005106,Server,Operations,0,1,3,High
AST-005107,Database,Operations,0,1,4,Medium
AST-005108,Server,Finance,0,2,3,High
AST-005109,Workstation,Marketing,1,2,2,High
AST-005110,Cloud_Storage,Engineering,1,2,2,High
AST-005111,Cloud_Storage,HR,1,3,2,High
AST-005112,Network_Device,Operations,0,2,3,High
AST-005113,Workstation,Operations,0,4,1,Medium
AST-005114,Workstation,Operations,0,3,1,Medium
AST-005115,Server,Finance,0,1,2,Medium
AST-005116,Workstation,Marketing,0,1,3,Low
AST-005117,Workstation,Engineering,1,2,1,Low
AST-005118,Workstation,HR,0,4,2,Medium
AST-005119,Workstation,HR,0,1,1,Low
AST-005120,Server,Marketing,1,2,3,High
AST-005121,Database,Engineering,1,1,2,Medium
AST-005122,Cloud_Storage,Finance,0,1,2,Low
AST-005123,Server,Operations,0,2,2,Medium
AST-005124,Workstation,Operations,0,1,3,Medium
AST-005125,Cloud_Storage,Marketing,0,2,3,High
AST-005126,Workstation,HR,0,4,3,Critical
AST-005127,Workstation,Operations,0,5,1,Critical
AST-005128,Server,HR,0,1,1,Low
AST-005129,Database,HR,0,3,3,High
AST-005130,Network_Device,Marketing,1,4,3,Critical
AST-005131,Workstation,Sales,1,1,1,Low
AST-005132,Workstation,Sales,0,2,1,Low
AST-005133,Server,Sales,1,4,1,Medium
AST-005134,Server,Engineering,0,1,1,Low
AST-005135,Cloud_Storage,Marketing,0,4,2,Medium
AST-005136,Database,HR,0,2,1,Low
AST-005137,Workstation,Operations,0,1,1,Low
AST-005138,Server,Engineering,0,2,3,High
AST-005139,Workstation,Sales,1,1,1,Low
AST-005140,Cloud_Storage,Finance,0,1,2,Low
AST-005141,Workstation,Engineering,1,2,1,Medium
AST-005142,Server,Engineering,0,2,2,Medium
AST-005143,Workstation,Marketing,0,2,1,Low
AST-005144,Workstation,Operations,0,1,1,Low
AST-005145,Workstation,Engineering,0,3,1,Low
AST-005146,Network_Device,Operations,0,2,3,High
AST-005147,Workstation,Marketing,0,3,2,High
AST-005148,Network_Device,Finance,0,3,1,Medium
AST-005149,Workstation,HR,0,1,3,High
AST-005150,Server,HR,0,1,1,Low
AST-005151,Database,Sales,0,4,3,Critical
AST-005152,Server,Sales,0,3,1,High
AST-005153,Cloud_Storage,Finance,1,1,1,Medium
AST-005154,Workstation,HR,1,3,1,Medium
AST-005155,Workstation,Sales,0,1,2,Medium
AST-005156,Database,Operations,0,1,1,Low
AST-005157,Server,Engineering,0,2,1,Medium
AST-005158,Workstation,Marketing,1,1,1,Low
AST-005159,Workstation,Sales,0,5,3,Critical
AST-005160,Server,Finance,0,4,3,High
AST-005161,Workstation,HR,0,2,2,Medium
AST-005162,Server,Finance,0,1,2,Low
AST-005163,Database,Marketing,1,1,2,Low
AST-005164,Workstation,Marketing,1,1,1,Low
AST-005165,Server,Finance,0,2,3,Medium
AST-005166,Cloud_Storage,Sales,1,1,1,Low
AST-005167,Server,Sales,0,2,2,Medium
AST-005168,Server,HR,1,2,2,High
AST-005169,Server,Operations,1,4,2,High
AST-005170,Workstation,HR,0,4,3,High
AST-005171,Workstation,Engineering,1,2,1,Low
AST-005172,Workstation,Operations,0,2,2,Medium
AST-005173,Server,Engineering,0,1,2,Medium
AST-005174,Server,HR,0,1,1,Low
AST-005175,Workstation,Operations,0,4,1,Medium
AST-005176,Network_Device,Operations,0,2,3,High
AST-005177,Network_Device,Engineering,0,1,1,Medium
AST-005178,Server,Finance,1,2,1,Low
AST-005179,Workstation,Sales,0,4,1,Critical
AST-005180,Cloud_Storage,Operations,0,1,2,Low
AST-005181,Database,Operations,0,1,3,High
AST-005182,Network_Device,Engineering,0,4,1,Medium
AST-005183,Server,Operations,0,2,2,High
AST-005184,Cloud_Storage,Engineering,0,2,1,Low
AST-005185,Workstation,Finance,1,1,1,Low
AST-005186,Cloud_Storage,Operations,0,4,3,Critical
AST-005187,Workstation,Marketing,0,3,1,Low
AST-005188,Database,HR,1,2,1,Medium
AST-005189,Cloud_Storage,Finance,0,1,2,Low
AST-005190,Server,Marketing,0,2,1,Medium
AST-005191,Database,Finance,0,1,2,Medium
AST-005192,Workstation,Sales,1,1,3,Medium
AST-005193,Workstation,Finance,1,1,1,Low
AST-005194,Cloud_Storage,Finance,1,1,1,Medium
AST-005195,Server,Sales,0,5,1,High
AST-005196,Workstation,Operations,0,1,1,Low
AST-005197,Workstation,HR,1,2,1,Low
AST-005198,Server,Marketing,0,1,3,Medium
AST-005199,Database,Engineering,0,2,2,Medium
AST-005200,Server,HR,1,1,1,Medium
AST-005201,Database,Finance,0,2,3,Critical
AST-005202,Cloud_Storage,Engineering,0,3,1,Medium
AST-005203,Workstation,Sales,1,5,2,Critical
AST-005204,Workstation,HR,0,2,1,Low
AST-005205,Cloud_Storage,Operations,0,1,1,Low
AST-005206,Database,Marketing,1,1,2,Medium
AST-005207,Network_Device,HR,1,3,1,Medium
AST-005208,Workstation,HR,0,1,2,Medium
AST-005209,Network_Device,Operations,0,2,1,Low
AST-005210,Server,Engineering,1,5,1,High
AST-005211,Cloud_Storage,Sales,0,3,2,Medium
AST-005212,Server,Operations,0,3,3,High
AST-005213,Database,Sales,0,4,1,Critical
AST-005214,Workstation,Operations,1,2,1,Medium
AST-005215,Database,HR,1,3,2,High
AST-005216,Workstation,Sales,0,1,2,Medium
AST-005217,Workstation,Engineering,1,5,2,Critical
AST-005218,Workstation,Engineering,1,1,2,Medium
AST-005219,Server,Marketing,0,2,4,High
AST-005220,Server,Sales,0,1,1,Low
AST-005221,Server,Marketing,0,1,2,Low
AST-005222,Workstation,Operations,1,2,2,High
AST-005223,Server,Finance,0,1,2,Low
AST-005224,Database,Engineering,0,2,1,Medium
AST-005225,Database,HR,0,2,2,High
AST-005226,Server,Engineering,0,2,2,Medium
AST-005227,Workstation,Finance,1,1,2,Low
AST-005228,Network_Device,HR,0,2,1,Medium
AST-005229,Server,Sales,1,3,2,Medium
AST-005230,Workstation,Sales,0,1,3,Medium
AST-005231,Workstation,Engineering,0,2,3,High
AST-005232,Workstation,HR,1,2,2,Medium
AST-005233,Workstation,Operations,0,4,2,Critical
AST-005234,Workstation,HR,0,2,1,Medium
AST-005235,Workstation,Marketing,1,1,1,Low
AST-005236,Server,Finance,0,4,1,Critical
AST-005237,Workstation,Sales,0,3,3,High
AST-005238,Workstation,Engineering,0,3,1,Medium
AST-005239,Server,HR,0,2,2,Medium
AST-005240,Database,Sales,1,3,3,High
AST-005241,Cloud_Storage,Engineering,1,2,3,Medium
AST-005242,Workstation,Sales,0,3,2,Medium
AST-005243,Workstation,Engineering,1,4,2,High
AST-005244,Cloud_Storage,Sales,1,4,2,Critical
AST-005245,Workstation,Operations,0,2,1,Medium
AST-005246,Workstation,Marketing,0,4,1,High
AST-005247,Workstation,Finance,0,1,1,Low
AST-005248,Network_Device,Sales,1,1,1,Low
AST-005249,Workstation,Finance,1,2,3,High
AST-005250,Workstation,Sales,0,2,1,Medium
AST-005251,Database,HR,1,1,2,Medium
AST-005252,Cloud_Storage,Marketing,0,2,1,Medium
AST-005253,Workstation,Operations,0,1,4,Medium
AST-005254,Server,Marketing,1,2,1,Medium
AST-005255,Network_Device,Finance,0,4,1,High
AST-005256,Workstation,HR,0,3,1,Medium
AST-005257,Server,Engineering,0,1,3,High
AST-005258,Workstation,Marketing,0,5,1,Medium
AST-005259,Workstation,Operations,0,2,3,Medium
AST-005260,Network_Device,HR,0,3,2,High
AST-005261,Server,HR,1,2,1,Low
AST-005262,Network_Device,Finance,1,5,1,Critical
AST-005263,Workstation,Operations,0,3,2,Medium
AST-005264,Server,HR,0,2,1,Medium
AST-005265,Cloud_Storage,HR,1,1,3,Medium
AST-005266,Workstation,Engineering,0,2,1,Medium
AST-005267,Server,Finance,0,2,2,Medium
AST-005268,Workstation,Finance,0,2,2,Low
AST-005269,Network_Device,Operations,0,1,2,Medium
AST-005270,Database,HR,0,2,1,Medium
AST-005271,Server,Engineering,0,2,3,Medium
AST-005272,Server,Sales,0,3,2,Critical
AST-005273,Server,Marketing,1,3,2,High
AST-005274,Workstation,Finance,1,1,2,Medium
AST-005275,Workstation,Engineering,0,1,2,Medium
AST-005276,Server,Operations,1,1,3,Medium
AST-005277,Server,Engineering,0,1,3,High
AST-005278,Database,HR,0,1,1,Medium
AST-005279,Cloud_Storage,Marketing,1,3,1,Low
AST-005280,Database,Finance,0,4,4,Critical
AST-005281,Cloud_Storage,Sales,0,1,1,Medium
AST-005282,Workstation,HR,0,2,4,High
AST-005283,Server,Finance,1,3,2,Critical
AST-005284,Network_Device,Operations,0,5,1,Critical
AST-005285,Workstation,Finance,1,4,1,Medium
AST-005286,Workstation,Engineering,1,1,1,Low
AST-005287,Cloud_Storage,Marketing,1,1,3,High
AST-005288,Server,Sales,0,1,1,Low
AST-005289,Server,Marketing,0,2,1,Medium
AST-005290,Workstation,Engineering,0,3,3,High
AST-005291,Server,Sales,0,1,1,Low
AST-005292,Server,Sales,1,4,2,Medium
AST-005293,Server,HR,0,2,2,Medium
AST-005294,Server,Sales,1,5,1,Critical
AST-005295,Workstation,Finance,0,1,1,Low
AST-005296,Server,Marketing,1,1,1,Low
AST-005297,Workstation,Operations,0,1,1,Low
AST-005298,Workstation,Operations,0,1,1,Low
AST-005299,Workstation,Marketing,1,3,2,High
AST-005300,Server,HR,0,1,2,Medium
AST-005301,Workstation,Sales,0,3,2,Medium
AST-005302,Server,Engineering,0,1,1,Low
AST-005303,Workstation,Finance,0,1,1,Medium
AST-005304,Network_Device,HR,1,3,1,High
AST-005305,Workstation,Sales,1,5,1,High
AST-005306,Workstation,Operations,0,2,3,High
AST-005307,Workstation,Engineering,0,5,1,High
AST-005308,Database,Sales,0,2,1,Medium
AST-005309,Network_Device,HR,1,2,2,Medium
AST-005310,Network_Device,Engineering,1,3,2,Medium
AST-005311,Database,Engineering,1,1,4,Medium
AST-005312,Workstation,Engineering,0,1,1,Low
AST-005313,Cloud_Storage,Engineering,0,2,1,Low
AST-005314,Cloud_Storage,Sales,0,1,1,Medium
AST-005315,Workstation,Engineering,0,1,1,Medium
AST-005316,Workstation,Sales,1,1,2,Medium
AST-005317,Server,Engineering,0,3,3,Medium
AST-005318,Cloud_Storage,Engineering,1,2,2,Medium
AST-005319,Server,HR,0,2,1,Low
AST-005320,Workstation,Sales,1,4,1,High
AST-005321,Server,Operations,0,2,3,Medium
AST-005322,Server,Sales,0,3,1,High
AST-005323,Workstation,Marketing,0,4,3,Critical
AST-005324,Cloud_Storage,Operations,1,3,2,High
AST-005325,Server,HR,0,2,4,Critical
AST-005326,Workstation,Sales,1,2,3,High
AST-005327,Server,HR,0,2,1,Low
AST-005328,Server,Operations,0,2,2,High
AST-005329,Workstation,HR,1,1,1,Low
AST-005330,Workstation,HR,0,2,1,Medium
AST-005331,Server,Finance,0,1,1,Low
AST-005332,Database,Sales,0,1,1,Low
AST-005333,Server,HR,1,2,1,Medium
AST-005334,Database,Finance,0,4,1,High
AST-005335,Cloud_Storage,Finance,0,1,2,Medium
AST-005336,Cloud_Storage,Engineering,0,1,4,High
AST-005337,Database,Engineering,0,2,2,Medium
AST-005338,Workstation,Operations,0,2,1,Medium
AST-005339,Cloud_Storage,Sales,0,1,1,Low
AST-005340,Server,Engineering,1,1,1,Low
AST-005341,Network_Device,Operations,0,2,2,High
AST-005342,Cloud_Storage,Sales,1,3,3,High
AST-005343,Server,Operations,1,1,1,Medium
AST-005344,Server,Finance,1,1,2,High
AST-005345,Cloud_Storage,Finance,0,2,2,Medium
AST-005346,Workstation,Sales,0,1,1,Low
AST-005347,Server,Operations,1,1,1,Low
AST-005348,Server,Operations,0,2,2,Medium
AST-005349,Workstation,Engineering,0,5,2,Critical
AST-005350,Workstation,Engineering,1,1,1,Medium
AST-005351,Workstation,Sales,0,2,1,Medium
AST-005352,Cloud_Storage,Marketing,0,1,2,Low
AST-005353,Server,Engineering,0,4,1,Medium
AST-005354,Workstation,HR,1,1,3,High
AST-005355,Workstation,Engineering,0,2,1,Low
AST-005356,Workstation,Marketing,1,3,1,High
AST-005357,Server,Operations,0,5,1,Critical
AST-005358,Cloud_Storage,Finance,0,2,3,High
AST-005359,Network_Device,Finance,0,1,2,Low
AST-005360,Workstation,Operations,0,2,3,High
AST-005361,Workstation,Finance,0,1,1,Low
AST-005362,Server,Engineering,0,2,3,Medium
AST-005363,Workstation,Finance,1,3,3,Critical
AST-005364,Workstation,Marketing,0,3,1,High
AST-005365,Workstation,Marketing,0,2,4,High
AST-005366,Cloud_Storage,Engineering,0,3,3,High
AST-005367,Workstation,Operations,1,4,4,Critical
AST-005368,Database,HR,0,4,3,Critical
AST-005369,Workstation,Engineering,0,3,2,High
AST-005370,Server,Finance,1,2,3,High
AST-005371,Database,Engineering,0,2,1,Low
AST-005372,Database,Marketing,0,1,2,Medium
AST-005373,Workstation,Engineering,0,1,1,Low
AST-005374,Workstation,Engineering,1,2,2,Medium
AST-005375,Workstation,HR,0,1,2,Medium
AST-005376,Workstation,Marketing,0,2,2,Medium
AST-005377,Workstation,Sales,1,2,3,High
AST-005378,Database,Sales,0,2,1,Medium
AST-005379,Network_Device,Marketing,1,1,2,Medium
AST-005380,Server,Sales,0,1,1,Low
AST-005381,Server,Finance,0,1,1,Low
AST-005382,Workstation,Sales,0,1,2,Low
AST-005383,Server,Finance,0,5,2,Critical
AST-005384,Server,Marketing,0,1,1,Low
AST-005385,Workstation,Sales,0,1,1,Low
AST-005386,Workstation,Sales,0,1,1,Medium
AST-005387,Workstation,Operations,1,2,2,High
AST-005388,Cloud_Storage,Finance,0,2,2,Medium
AST-005389,Workstation,Finance,1,1,1,Low
AST-005390,Network_Device,Engineering,1,4,2,Critical
AST-005391,Server,HR,1,3,1,Medium
AST-005392,Workstation,Sales,1,1,2,Medium
AST-005393,Network_Device,Operations,0,2,1,Low
AST-005394,Workstation,HR,1,2,4,High
AST-005395,Workstation,Operations,1,1,1,Low
AST-005396,Database,HR,1,3,2,Medium
AST-005397,Server,Sales,0,1,2,Medium
AST-005398,Workstation,Operations,1,2,1,Medium
AST-005399,Database,Finance,1,2,1,Low
AST-005400,Network_Device,Engineering,1,2,1,Low
AST-005401,Server,Operations,0,4,3,High
AST-005402,Cloud_Storage,Marketing,0,1,1,Medium
AST-005403,Cloud_Storage,Sales,1,1,2,High
AST-005404,Server,Sales,0,2,2,Medium
AST-005405,Database,Marketing,0,1,1,Low
AST-005406,Network_Device,HR,1,1,1,Medium
AST-005407,Cloud_Storage,Engineering,0,2,3,Critical
AST-005408,Workstation,HR,0,1,1,Medium
AST-005409,Database,Marketing,0,1,1,Medium
AST-005410,Workstation,Marketing,0,1,2,Low
AST-005411,Workstation,Engineering,0,1,1,Low
AST-005412,Server,Marketing,0,2,1,Medium
AST-005413,Workstation,Marketing,0,1,1,Low
AST-005414,Server,Operations,0,5,4,Critical
AST-005415,Server,Engineering,1,1,1,Low
AST-005416,Database,Sales,0,2,4,Critical
AST-005417,Database,HR,0,3,1,Medium
AST-005418,Database,Sales,0,1,1,Low
AST-005419,Workstation,Sales,1,3,3,High
AST-005420,Database,Operations,1,3,1,Medium
AST-005421,Server,HR,0,1,1,Low
AST-005422,Database,Sales,0,5,1,High
AST-005423,Cloud_Storage,Engineering,0,1,4,High
AST-005424,Workstation,HR,1,1,1,Medium
AST-005425,Workstation,Finance,0,3,2,High
AST-005426,Workstation,Operations,0,1,2,Medium
AST-005427,Cloud_Storage,Sales,1,2,1,Medium
AST-005428,Server,Marketing,1,4,1,High
AST-005429,Workstation,HR,0,5,3,Critical
AST-005430,Workstation,Finance,1,2,2,High
AST-005431,Workstation,Marketing,0,5,2,Critical
AST-005432,Server,Finance,1,2,1,Medium
AST-005433,Workstation,Sales,0,1,1,Low
AST-005434,Server,Marketing,0,2,2,Medium
AST-005435,Workstation,Sales,0,2,2,Medium
AST-005436,Workstation,Marketing,0,2,2,Medium
AST-005437,Server,HR,0,2,1,Medium
AST-005438,Network_Device,Engineering,0,2,4,Critical
