asset_id,asset_type,business_unit,internet_exposed,asset_criticality,data_sensitivity,revenue_dependency,vulnerability_count,critical_vulnerability_count,avg_cvss,avg_epss,patch_delay,failed_logins,anomaly_count,mfa_coverage,edr_coverage,backup_coverage,control_effectiveness,incident_probability_true,incident_occurred,total_loss,recovery_cost,downtime_hours
AST-004243,Workstation,HR,0,1,2,Medium,3,0,5.8128359910353335,0.23412453278443182,25.45708708882083,2,1,0.5999057373981986,0.6475830334173964,0.48838541948281183,0.578624730099469,0.019804459247810137,0,0.0,0.0,0.0
AST-004244,Workstation,Operations,0,1,3,Medium,3,1,7.9828414109791,0.010865836735007635,5.330573574413193,2,0,0.59377340293713,0.711828372898725,0.4647902789059965,0.5901306849139505,0.004707499355341224,0,0.0,0.0,0.0
AST-004245,Workstation,Marketing,0,1,1,Low,2,1,7.174353456249037,0.1534491847013408,27.37241917232085,3,1,0.31236353690950963,0.4261193781160753,0.549857836166328,0.429446917063971,0.016812657246934176,0,0.0,0.0,0.0
AST-004246,Cloud_Storage,Marketing,1,3,1,Medium,3,0,4.2219859289548225,0.15715334071969997,74.39443637096059,9,3,0.5748513217614206,0.7504879220467993,0.9151290260586206,0.7468227566222801,0.0636643057886289,0,0.0,0.0,0.0
AST-004247,Server,Marketing,0,1,1,Low,2,0,4.1434754859847,0.21302048960226838,55.71263399150958,1,1,0.8134367850183396,0.8022109228737915,0.9332986412566725,0.8496487830496012,0.006830972725102844,0,0.0,0.0,0.0
AST-004248,Server,HR,0,2,2,Medium,1,0,5.254948366604466,1.4180811934517874e-05,11.609555374259644,2,0,0.603043472352372,0.5068813846038864,0.8738971676383035,0.6612740081981873,0.004875074112417488,0,0.0,0.0,0.0
AST-004249,Workstation,Engineering,1,1,3,Medium,6,0,4.532297102856797,0.26149435834195667,2.675918302640503,16,4,0.44646556620305267,0.2328742285949347,0.828870266416604,0.5027366870715304,0.019568101214214133,0,0.0,0.0,0.0
AST-004250,Cloud_Storage,Engineering,0,2,3,Medium,3,1,9.238622861744014,0.39551473826863454,17.74430922811633,3,1,0.7264786284445013,0.6948761636392718,0.8643129511121198,0.7618892477319643,0.03008165376275379,0,0.0,0.0,0.0
AST-004251,Database,Sales,0,3,1,Medium,2,0,4.696380543470417,0.07430268810548431,8.838810712558338,1,2,0.0,0.1360869589616846,0.6731253010855234,0.26973742001573603,0.011318468495029828,0,0.0,0.0,0.0
AST-004252,Server,Marketing,0,1,3,Medium,2,2,8.679589804893201,0.06715820803456388,65.93650679829251,3,1,0.13506135579214998,0.8569053800823511,0.461586333924321,0.4845176899329407,0.07535057259843324,1,1866379.4424381768,580097.6200859164,28.414854276198184
AST-004253,Database,Marketing,1,3,1,Medium,0,0,0.0,0.0,16.805152269633354,19,1,0.7056952748602372,0.48377053010492177,0.6841380171818827,0.6245346073823472,0.01316550738929401,0,0.0,0.0,0.0
AST-004254,Workstation,Engineering,0,1,1,Medium,3,1,8.321642013000487,0.10132776676829013,51.84511011280952,2,0,0.40303769393970623,0.25396814223706277,0.8128415000883348,0.48994911208836794,0.04193966119216834,0,0.0,0.0,0.0
AST-004255,Server,Marketing,0,2,3,Medium,2,0,4.693791410775288,0.20740615878234409,24.060418839853806,2,0,0.8700423843083158,0.5544514492892675,0.8462050076953707,0.7568996137643179,0.008376193521059663,0,0.0,0.0,0.0
AST-004256,Workstation,Engineering,1,3,1,Medium,4,0,4.980999071411457,0.4492738742566495,85.71867057293046,15,4,0.5353127369270365,0.6376803116434928,0.9860974235666083,0.7196968240457126,0.20301418868728474,1,336076.51593977783,91724.39943410453,24.086691983992463
AST-004257,Cloud_Storage,Engineering,1,5,1,Critical,5,0,4.534544733301441,0.23755765794496975,17.511847272425026,21,1,0.8607673126933522,0.8217335239819494,0.8236956658334108,0.8353988341695708,0.00969132606182659,0,0.0,0.0,0.0
AST-004258,Workstation,Operations,0,1,1,Low,2,2,7.777226227549098,0.09323693345950734,3.5863278100703786,1,0,0.36853400782774476,0.7425035886207025,0.7816364047450329,0.6308913337311601,0.0183401734523451,0,0.0,0.0,0.0
AST-004259,Database,Engineering,1,1,1,Low,6,0,4.466989170013896,0.20090671349738579,44.438794372541174,14,4,0.32692815188784563,0.2146287737429783,0.7734737371870711,0.43834355427263166,0.07395349922528684,0,0.0,0.0,0.0
AST-004260,Workstation,Finance,1,1,1,Low,5,0,3.838590548708666,0.21146139706860637,14.1548762089001,9,2,0.37613543200485094,0.6164745044819944,0.8630441331357426,0.6185513565408626,0.03036974619890535,0,0.0,0.0,0.0
AST-004261,Server,Finance,0,1,3,Medium,1,0,5.2808690429686065,0.1309271581626489,17.521311049861147,1,1,0.5086470955214142,0.13939672679672171,0.6932074323103725,0.44708375154283614,0.03695002548541762,0,0.0,0.0,0.0
AST-004262,Network_Device,Finance,1,1,1,Low,3,1,8.189120008884656,0.17777165150708912,42.37106047287734,15,4,0.0,0.5467326031234736,0.811149030982,0.4526272113684912,0.39356606988268483,0,0.0,0.0,0.0
AST-004263,Workstation,Finance,0,1,1,Low,5,0,3.0486592112560773,0.10496184680600004,11.711157846714109,5,0,0.44495089066988425,0.7816154989483486,0.8132317448074016,0.6799327114752115,0.00761428520167961,0,0.0,0.0,0.0
AST-004264,Database,HR,0,2,1,Medium,3,0,5.208244485718289,0.20557586389907237,5.783998455693299,1,0,0.0,0.5662405934899549,0.9912420356360538,0.5191608763753363,0.00645541836896958,0,0.0,0.0,0.0
AST-004265,Workstation,Sales,0,4,2,Medium,2,0,3.985441787017497,0.05287406279682312,1.9501756088467113,4,1,0.9769228132837504,0.6317488031192959,0.9645788317466965,0.8577501493832477,0.0016902860255293486,0,0.0,0.0,0.0
AST-004266,Workstation,Sales,0,1,2,Low,2,1,7.688397128278078,0.026565875459062572,7.750759570756379,4,0,0.6213705357391046,0.4325869177614484,0.6328511072096847,0.5622695202367459,0.011908824271176741,0,0.0,0.0,0.0
AST-004267,Workstation,Engineering,0,5,3,Critical,3,0,8.27679605600578,0.04483488520589198,2.7407165648337948,2,0,0.49102632563379334,0.6870529026076868,0.9287061952944202,0.7022618078453001,0.0027319001407232896,0,0.0,0.0,0.0
AST-004268,Server,Marketing,1,3,4,Critical,5,2,9.04968750683864,0.15026934867254005,54.87473864234447,12,2,0.727338760424515,0.5144497592795044,0.767224139505265,0.6696708864030949,0.2004051410921619,0,0.0,0.0,0.0
AST-004269,Network_Device,Finance,0,4,1,Medium,3,0,4.444978059373656,0.11023387367712605,0.5587711266287836,0,0,0.6139148211363962,0.7323602104813532,0.8562598634374766,0.734178298351742,0.00451334251121122,0,0.0,0.0,0.0
AST-004270,Cloud_Storage,Sales,0,4,4,Critical,0,0,0.0,0.0,0.7087503274089124,3,1,0.0,0.48960861127371724,0.8980832391802862,0.4625639501513345,0.01118061233126438,0,0.0,0.0,0.0
AST-004271,Workstation,Sales,0,3,1,High,1,0,4.694844120318879,0.0566209379628149,30.49284760522826,2,0,0.9553381866095957,0.9328665591778249,0.7839052527534683,0.890703332846963,0.003236508522847397,0,0.0,0.0,0.0
AST-004272,Cloud_Storage,Finance,1,3,1,High,3,0,8.015798468387562,0.3393827560895757,2.9825886547758476,15,4,0.0,0.5187289884290364,0.8803941083878046,0.4663743656056137,0.19212079883383965,1,118311.70048586743,43707.832616303705,11.216388962498396
AST-004273,Server,HR,0,2,2,Medium,2,0,5.30123883922385,0.046606440950384034,23.28997376143181,5,0,0.3743902523674798,0.759045581467507,0.8217970319134706,0.6517442885828192,0.014457787423193527,0,0.0,0.0,0.0
AST-004274,Workstation,HR,0,2,1,Low,0,0,0.0,0.0,38.879367097699564,1,0,0.7882278374839623,0.17959180660923396,0.9879381244484183,0.6519192561805381,0.01295459744027951,0,0.0,0.0,0.0
AST-004275,Workstation,Sales,0,4,1,Medium,1,1,6.946978669212134,0.037811821728883706,10.644883673103184,1,0,0.0,0.4207975620412769,0.859639232388347,0.42681226480987466,0.03108410215606315,0,0.0,0.0,0.0
AST-004276,Workstation,HR,1,1,3,High,1,1,8.383384237972916,0.28807607339409197,23.306736225657197,17,3,0.695515336461216,0.36335204432101464,0.5360845390094243,0.5316506399305516,0.2537214731042643,1,229648.9837194816,79869.9491402014,42.37321624437567
AST-004277,Workstation,Operations,0,1,2,Low,2,1,7.500269247262446,0.025028699674511413,60.353718281929304,5,0,0.3293640601125586,0.3564668802244924,0.8155456354773877,0.500458858604813,0.06114703523206995,0,0.0,0.0,0.0
AST-004278,Database,Finance,1,3,1,Medium,3,1,9.506441597736174,0.12130343469168317,93.90433566045122,9,2,0.6314625359174958,0.6023567880077929,0.9698303556072557,0.7345498931775148,0.40718425713565737,1,25739.64891550083,4057.707023402222,102.57038771175749
AST-004279,Server,Sales,0,2,2,Medium,2,0,6.352892349610816,0.07500546281412224,15.036126587166546,2,0,0.7435900485196347,0.5144176442216657,0.9959099026981592,0.7513058651464865,0.006207294052317062,0,0.0,0.0,0.0
AST-004280,Database,Finance,0,3,3,Critical,4,0,3.965633229575893,0.005148585155018876,1.8805680831970455,2,0,0.6167772043736434,0.32858849223330633,0.9403010680771,0.6285555882280166,0.005627483716432646,0,0.0,0.0,0.0
AST-004281,Server,HR,0,1,3,Medium,1,1,7.369184227077819,0.04400110057784823,12.851273348659632,0,1,0.8315029276535744,0.6186694981267078,0.7777458295209517,0.7426394184337446,0.01662779411764367,0,0.0,0.0,0.0
AST-004282,Workstation,Finance,1,2,2,Medium,8,2,7.455670396598611,0.2740925711654831,28.64759347481093,13,3,0.6616953238503034,0.47738047197779787,0.35593338444891026,0.49833639342567054,0.20766251854710988,1,169237.1124883164,53050.55680642606,36.98879568784554
AST-004283,Server,HR,0,1,2,Medium,1,1,10.0,0.17123038494279041,6.560182955552242,2,0,0.4767680783106212,0.5152300890283014,0.7970066562900913,0.5963349412096712,0.02806082883360179,0,0.0,0.0,0.0
AST-004284,Server,HR,0,4,2,High,3,0,4.313721924088075,0.03492475619199536,8.62837817763936,2,1,0.6559100245749756,0.8053288663406251,0.8495492927590138,0.7702627278915383,0.0030150361578000495,0,0.0,0.0,0.0
AST-004285,Workstation,Finance,0,1,2,Medium,1,0,4.6888493245502545,0.10952885873505164,43.94781036986641,0,0,0.530457170174858,0.527446055406415,0.8547062305335577,0.6375364853716102,0.015996351340131314,0,0.0,0.0,0.0
AST-004286,Workstation,HR,0,3,2,High,1,0,5.563540803515971,0.0689790706381702,59.710562348220876,3,0,0.5728646529106163,0.5715891136611648,0.9018225742383239,0.6820921136033684,0.015485866475143542,0,0.0,0.0,0.0
AST-004287,Network_Device,Operations,0,1,2,Low,3,0,2.8995987868135247,0.04024943489791826,3.4166146226726823,0,0,0.3549640961479789,0.1848707796858576,0.5139072246910826,0.35124736684163976,0.012274693347637136,0,0.0,0.0,0.0
AST-004288,Workstation,Engineering,1,1,1,Medium,4,0,5.791612302754824,0.4718755984215285,66.61278279746338,23,5,0.9507418063515489,0.3362898026963284,0.45774557567926855,0.5815923949090486,0.0963679147155107,0,0.0,0.0,0.0
AST-004289,Database,Finance,0,1,4,Critical,1,0,5.369311017472897,0.09330872630709051,25.900016752479527,1,0,0.7002369497346824,0.20137181775279664,0.5504705613784296,0.4840264429553029,0.01593390719966054,0,0.0,0.0,0.0
AST-004290,Network_Device,Engineering,0,1,1,Low,2,0,3.8206252002944625,0.39632834341349926,91.3723399547283,2,0,0.0,0.44953547097017826,0.4489863512583612,0.29950727407617983,0.1554574889797051,0,0.0,0.0,0.0
AST-004291,Workstation,Finance,0,2,1,Medium,3,2,7.825985267412122,0.09936824401193038,34.20080952986674,3,1,0.2526971060735735,0.43084358008191437,0.45220631613925266,0.3785823340982468,0.05059552151448028,0,0.0,0.0,0.0
AST-004292,Server,HR,0,1,2,Medium,2,0,4.29361908071684,0.0010057943294508205,29.567851181172973,0,1,0.2562393351080572,0.8511644264584043,0.5899097303818481,0.5657711639827699,0.0032487423957500493,0,0.0,0.0,0.0
AST-004293,Workstation,HR,0,2,1,Medium,2,1,9.041383355570463,0.08649360263350932,57.108621784247525,3,1,0.2801945242712264,0.3384979629365471,0.6650880089778399,0.42792683206187115,0.056182273881640356,0,0.0,0.0,0.0
AST-004294,Cloud_Storage,Sales,0,1,2,Medium,2,0,6.144944273648956,0.2849901207728332,15.902635362105842,1,1,0.060776863334584534,0.41906489679977776,0.3593317347583939,0.27972449829758544,0.03558703379889295,0,0.0,0.0,0.0
AST-004295,Database,Operations,1,4,1,High,3,1,8.380057348041955,0.07271032024662018,1.2086180468426715,8,2,0.8890298034300209,0.4755613939213824,0.7433319241448574,0.7026410404987535,0.06552239090570745,0,0.0,0.0,0.0
AST-004296,Server,Sales,0,1,2,Medium,3,1,9.309194179755929,0.02887935047577983,92.76931544343718,0,1,0.6306159746176097,0.5033400484327368,0.1704996737978325,0.4348185656160597,0.0521126875397048,0,0.0,0.0,0.0
AST-004297,Server,Engineering,1,1,3,Medium,5,0,4.2270729116710815,0.4062584134389329,15.988870402563348,15,4,0.3766250653951842,0.7324580998367703,0.6373977569860224,0.5821603074059923,0.026148303502597427,0,0.0,0.0,0.0
AST-004298,Server,HR,0,2,2,Medium,1,0,5.009012467979393,0.01028697521222728,33.81202701103744,3,1,0.7157035414405829,0.26853104102310016,0.9587779942204312,0.6476708588947048,0.016853415679923794,0,0.0,0.0,0.0
AST-004299,Workstation,Sales,0,4,1,Medium,0,0,0.0,0.0,5.467610884516755,2,1,0.6601033263307428,0.879586532183293,0.9084239379505484,0.8160379321548614,0.0021466745210467833,0,0.0,0.0,0.0
AST-004300,Workstation,HR,1,4,4,Critical,6,1,8.358906837224273,0.10464632310588406,5.069602688418709,16,6,0.0,0.7054344151302158,0.9368251949004431,0.5474198700102196,0.19680765734044303,0,0.0,0.0,0.0
AST-004301,Server,Finance,1,4,1,Medium,0,0,0.0,0.0,11.476340937997234,16,4,0.0,0.5897330577698419,0.7266155454416218,0.4387828677371545,0.06664573211022636,0,0.0,0.0,0.0
AST-004302,Cloud_Storage,Sales,0,1,1,Low,3,0,3.252151964494977,0.11208067742217252,15.622374819632986,3,0,0.3213704349969001,0.6315985670672005,0.3360987594760202,0.429689253846707,0.009362652242338532,0,0.0,0.0,0.0
AST-004303,Workstation,Engineering,0,3,1,Medium,2,0,5.276244649937197,0.07799582048135287,22.64364112530805,0,1,0.5609571722160971,0.830127892943764,0.7362373471226328,0.7091074707608312,0.005907830973950198,0,0.0,0.0,0.0
AST-004304,Workstation,Sales,0,3,4,High,0,0,0.0,0.0,54.20539755637714,0,1,0.7150772216876932,0.40099948468152724,0.34869252443123583,0.48825641026681876,0.016020589378115253,0,0.0,0.0,0.0
AST-004305,Network_Device,HR,0,4,1,Medium,1,0,4.568189294093587,0.0584317815810404,4.6754724611323,1,0,0.0,0.87917033436763,0.9871281791305077,0.6220995044993792,0.012385038208537487,0,0.0,0.0,0.0
AST-004306,Server,Marketing,0,1,2,Low,4,0,4.841668923613577,0.0402211491032958,36.145693542573326,1,0,0.7594932559414753,0.7805281174761624,0.4825049654644655,0.6741754462940343,0.003165627772114576,0,0.0,0.0,0.0
AST-004307,Workstation,Marketing,1,4,1,High,6,2,9.459833901154587,0.07665601821341513,1.4053482018041377,9,2,0.6493215758875506,0.6266167238744044,0.7066361975943853,0.6608581657854468,0.12342917970035858,0,0.0,0.0,0.0
AST-004308,Workstation,Operations,0,2,1,Medium,4,2,6.30964356833365,0.007391512628049032,35.2171264195262,1,0,0.9849142487440945,0.40547905557163816,0.5972547990591996,0.6625493677916441,0.012764641011646408,0,0.0,0.0,0.0
AST-004309,Network_Device,HR,0,2,3,Medium,2,0,7.67836524438226,0.011684550517353589,8.524042525629689,0,0,0.9330651671180394,0.8751099858691663,0.6473893728864525,0.8185215086245528,0.004306473310710724,0,0.0,0.0,0.0
AST-004310,Workstation,Finance,0,2,2,High,2,0,4.07186104015867,0.04784421618344604,80.18703652158659,2,1,0.8751993668325756,0.5458768366816283,0.900557314415397,0.773877839309867,0.02381606928706635,0,0.0,0.0,0.0
AST-004311,Server,Sales,0,2,2,Medium,0,0,0.0,0.0,18.830152935028927,3,1,0.7214301147984453,0.8547955351617179,0.9844497174839544,0.8535584558147059,0.0021474447129506756,0,0.0,0.0,0.0
AST-004312,Cloud_Storage,Marketing,0,2,1,Medium,1,1,9.750393737604867,0.0004254704305147757,82.59612976787913,0,0,0.36976001127509833,0.3543837037601054,0.9273398289780093,0.550494514671071,0.0396003465996357,0,0.0,0.0,0.0
AST-004313,Server,Finance,0,1,2,Low,1,0,6.358601361844149,0.04644442240230661,54.36316594602293,2,0,0.2690805398355904,0.5916395679616409,0.6402449817243895,0.5003216965072069,0.02632287810563078,0,0.0,0.0,0.0
AST-004314,Network_Device,HR,1,3,3,Critical,8,1,6.753105045471387,0.13261132451475732,4.856374507464405,14,2,0.6646220470480928,0.8485029520780055,0.6501883721244276,0.7211044570835087,0.060063148946256015,1,518238.91837305494,131237.66523961903,97.05616892588974
AST-004315,Cloud_Storage,Finance,0,2,1,Medium,3,1,7.6081828596680445,0.12906204568699217,26.23963545517621,1,0,0.546424000136602,0.831970220873661,0.9911714124919155,0.7898552111673928,0.011804848410775273,0,0.0,0.0,0.0
AST-004316,Server,HR,1,2,2,High,10,3,8.711629796573128,0.15598625752921472,79.20440436536272,15,2,0.9097076171384961,0.5476566220123908,0.882165790925411,0.7798433433587659,0.3980954586598055,1,42985.55629407215,14813.0307407746,80.32932575310012
AST-004317,Workstation,Operations,0,1,4,Critical,1,0,3.900825867499514,0.0077551937231307155,24.501572776651678,2,0,0.7947848045112209,0.7597651144959523,0.6731958213428051,0.7425819134499928,0.0030973598198431036,0,0.0,0.0,0.0
AST-004318,Server,Sales,1,5,3,Critical,3,2,8.953332133511692,0.06553161542684478,3.621074958698092,13,8,0.6492354563832701,0.549535017927977,0.6654916232193745,0.6214206991768738,0.18570341961618228,0,0.0,0.0,0.0
AST-004319,Workstation,Finance,1,2,1,Medium,7,1,8.34939506833192,0.16024255539480228,8.676580159540727,16,3,0.7023560444020531,0.5619319530415304,0.7580901400532909,0.6741260458322915,0.10244941234990196,0,0.0,0.0,0.0
AST-004320,Workstation,Sales,1,1,2,Low,4,1,6.621182821245711,0.151964471045742,78.55637467576658,12,3,0.9049230704197594,0.37012101581675144,0.9077821015397204,0.7276087292587438,0.2681096100190702,0,0.0,0.0,0.0
AST-004321,Workstation,Finance,1,3,2,Medium,4,1,9.671454716472473,0.16593154068575788,161.37158884748405,14,0,0.47926100442645886,0.8680161274060482,0.983107888472913,0.7767950067684734,0.6258732097425341,0,0.0,0.0,0.0
AST-004322,Cloud_Storage,HR,0,1,1,Low,2,1,9.262150072471313,0.12927040487226485,12.990335221798901,0,0,0.785479368324191,0.5246325151709396,0.6655373952856167,0.6585497595935824,0.006789924146918472,0,0.0,0.0,0.0
AST-004323,Workstation,HR,1,1,2,Low,1,0,5.166889249970939,0.18526451287828766,77.53342716499489,12,7,0.0,0.5219277599344173,0.40824990370099623,0.3100592212118045,0.34497152769634276,1,151437.3401330345,35593.948035522444,12.929452339307762
AST-004324,Workstation,Finance,1,2,4,High,2,0,6.804385061297001,0.17445453268519315,55.208696905190536,8,5,0.7713938598458967,0.9680664633532847,0.928991562596089,0.8894839619317567,0.06649958855370068,0,0.0,0.0,0.0
AST-004325,Network_Device,Operations,0,2,3,High,3,0,5.5087109381614,0.03450026982203821,79.60137299084207,3,4,0.8019977538101071,0.8029919878262911,0.8945292207276604,0.8331729874546863,0.014514681514662205,0,0.0,0.0,0.0
AST-004326,Cloud_Storage,HR,0,1,3,Medium,2,0,4.051219114015543,0.19503045458825788,13.317758990906642,1,0,0.5036176483403147,0.36918732596500864,0.3264720179472955,0.3997589974175397,0.012216465623578414,0,0.0,0.0,0.0
AST-004327,Server,Engineering,0,1,1,Low,4,1,7.124571095270122,0.06446200023452506,130.51933854385138,0,1,0.07527228976475507,0.7626286703637913,0.7772989154650978,0.5383999585312148,0.1403940696423224,0,0.0,0.0,0.0
AST-004328,Cloud_Storage,Engineering,0,4,4,Critical,2,1,6.169659736302293,0.1339900168894127,20.50368408042401,3,0,0.6515142574348556,0.465908839829871,0.9656250035928969,0.6943493669525411,0.017554818791056453,0,0.0,0.0,0.0
AST-004329,Server,Sales,0,1,2,Medium,2,1,7.4414783809837655,0.06294514038623446,36.459144165989066,3,0,0.5273212307262359,0.7652582848061484,0.9708946330811882,0.7544913828711909,0.009290041058201795,0,0.0,0.0,0.0
AST-004330,Network_Device,Engineering,0,1,1,Low,0,0,0.0,0.0,12.332740090010008,4,0,0.09306300109742387,0.14534542234998324,0.8998477434377207,0.37941872229504253,0.019914925949700964,0,0.0,0.0,0.0
AST-004331,Server,Engineering,0,5,2,Critical,3,1,8.300134661553193,0.1686805481258402,11.462569479408824,1,0,0.6129103993587393,0.6610683661891953,0.944747346047258,0.7395753705317308,0.016345993596886092,0,0.0,0.0,0.0
AST-004332,Server,Operations,1,1,3,Medium,5,1,8.106409437456806,0.03574996283196285,105.88685297454047,20,3,0.5150905421219448,0.31693672440140896,0.4831061442496295,0.43837780359099443,0.507091232385502,1,737131.2770798648,191609.20431531622,3.415262777654813
